gene_id	gene_name	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS00150	MM_RS00150	39.364032678482	66.7551347391856	35.6660375004488	23.0005976554925	3.00011838485247	6.49107969041583	3.00015614612965	11.0006338445529
MM_RS00155	MM_RS00155	97.0291124754564	161.383378213495	282.067880535906	108.002724117481	22.0011294446956	39.0023618326393	65.0029948825803	91.0049673155353
MM_RS00160	MM_RS00160	5.00004933848672	13.0001943480135	16.0002513381498	1.00004293519279	3.00022353778734	4.00024277793495	11.0005586685386	7.00040335562457
MM_RS00165	MM_RS00165	97.0010743166908	266.003726697489	328.005423218405	91.0023892711976	24.0014824028518	58.0031736331067	39.0020090987803	86.0051062251867
MM_RS00170	MM_RS00170	202.786037028105	242.758719517868	0	36.5213353284083	29.5401710768748	31.5549637409181	36.0019500235412	0
MM_RS00175	MM_RS00175	84.9246803150913	110.514980669122	51.5824317608298	40.0911768070621	60.6068875265764	98.7736780358749	32.4013689471433	40.0079599398481
MM_RS00180	MM_RS00180	29.7170153502908	39.7160765047947	12.509649235647	5.00015229933328	4.00022794842654	4.5095301744136	0	1.000095300539
MM_RS00185	MM_RS00185	4.00001673280527	10.0006339194501	30.0005714183032	11.0003856529114	0.999905630609469	7.00038984654272	11.0006730735167	19.001312519294
MM_RS00190	MM_RS00190	76.0010501111034	176.613868267994	200.114117408732	60.00149664932	18.0007501397719	36.0013148825549	39.0027197963716	79.0040728045408
MM_RS00195	MM_RS00195	58.0006269470381	108.640773356223	287.004662179949	104.00251945571	21.0009912030484	35.001404751898	84.004257686652	96.0051926295175
MM_RS00200	MM_RS00200	264.795584667728	489.006901010893	1804.03056880066	1956.04934661292	32.001933520026	98.0048135784786	156.008244404172	157.008613389907
MM_RS00205	MM_RS00205	661.928262837018	1656.08768681736	5571.09434045773	2418.06108237342	138.007147268887	550.027727068839	456.025065469633	661.037594290937
MM_RS00210	MM_RS00210	407.004302293048	1549.04910326955	3117.05261764732	1768.04443954434	120.00696113122	168.008452934064	246.013509479996	274.015152146851
MM_RS00215	MM_RS00215	100.001038980595	159.995913317774	472.008001179141	146.003828918815	8.00074108435826	27.0014531723907	102.005471908831	116.006070859814
MM_RS00220	MM_RS00220	10.0000989859134	18.0002720273224	95.0015400245821	42.0009958472669	4.00034744039798	9.00033616129295	34.0017211206907	31.0016858137094
MM_RS00225	MM_RS00225	72.0007429746968	136.573691114373	202.00344670168	403.01015556043	27.0013745495717	48.0023776081147	117.006465848757	87.0046740294288
MM_RS00230	MM_RS00230	75.3629258879238	191.011975512764	224.624925861571	94.9967045394221	21.000108555686	82.0047773630589	45.596967265932	65.4119019844983
MM_RS00240	MM_RS00240	159.03207691259	244.965216691968	100.000689620195	76.0407046472149	12.0005261158773	37.0017309776996	12.0005101795405	31.0015727787886
MM_RS00245	MM_RS00245	281.003001006038	527.007410343804	414.007097600191	391.009715709879	56.0031387015041	102.005213923209	66.0034993509763	79.0043951633889
MM_RS00250	MM_RS00250	387.004113280481	1077.01528466709	653.011047729654	582.01468227667	65.0037041619312	163.008347295511	99.0054006997309	185.010419390419
MM_RS00255	MM_RS00255	153.053313064278	334.054603327157	433.247111050985	200.004948401769	175.010140032421	226.012025736386	335.018337690365	197.011075272136
MM_RS00260	MM_RS00260	127.026862531825	313.74460211339	462.838230572633	149.003605123161	124.006809891791	262.013780055227	120.006656663062	220.01238383756
MM_RS00265	MM_RS00265	71.0007449702955	82.0011603603825	157.002679044563	42.0010807487919	13.0007010017291	29.0014467571795	84.0045974347688	64.0035622284968
MM_RS00270	MM_RS00270	574.495882143608	1580.85308713345	2040.03429583269	1639.04131020183	226.013258273955	445.023351744865	525.027866396221	557.030914996319
MM_RS00275	MM_RS00275	15.0001473975801	37.0005388136254	32.0005501826739	22.000520066616	8.00047820202107	7.00034782873058	14.0007720171573	18.0010727852451
MM_RS00280	MM_RS00280	13.6274206960685	36.5434141823819	244.890948727462	0	0.00116305518874329	143.02118311177	32.2699348319471	153.100619396315
MM_RS00285	MM_RS00285	418.004422762803	849.327616879562	791.013357644433	257.006508573455	22.0011899872945	64.0033417168858	30.001651598552	44.0031152054903
MM_RS00290	MM_RS00290	216.150794772416	315.004156909741	246.004010406154	528.013140018774	23.0013457544309	50.0028211336419	27.0014625176559	72.0037071272232
MM_RS00295	MM_RS00295	478.005096384804	782.010928748426	477.007930671064	707.017526387595	112.005885469342	182.00952325035	110.006377119781	162.008530997716
MM_RS00300	MM_RS00300	470.004955408073	1146.016207048	1219.02052591631	666.016725951729	65.0036515854638	219.011312002542	159.008580824813	238.882182319794
MM_RS00305	MM_RS00305	319.015250025703	531.007553517088	351.005916941013	545.01375729258	36.00204675616	92.0047750496203	44.0024166820743	89.0048897493781
MM_RS00310	MM_RS00310	1608.00857899197	2761.0069539726	2303.03906319512	2329.05876077943	93.0054527506404	391.02007949497	178.009777759352	269.015021028636
MM_RS00315	MM_RS00315	167.001758876705	378.005347593223	383.006456038866	437.010963867732	19.0011146195518	91.0047318625582	25.001374020915	71.0039446517286
MM_RS00320	MM_RS00320	22.0800778325474	90.0021773606093	78.0013214738882	78.0019766591629	16.0009309124216	62.0031643041688	34.0018355256689	66.0037277107035
MM_RS00325	MM_RS00325	179.001874570401	320.00453100589	223.003791428743	126.003119225799	113.00652079759	328.016847493349	142.007682129475	383.021206900306
MM_RS00330	MM_RS00330	393.995702013112	611.008664799116	1002.01382673241	493.012413529542	101.005894308457	239.012441856592	151.008174835586	275.015657722288
MM_RS00335	MM_RS00335	120.964404983498	173.002542265921	174.002839795835	68.001715377601	72.0039644609908	158.00808233942	31.0016117765976	143.008076706524
MM_RS00340	MM_RS00340	494.233551846148	731.143055824922	1298.09721196921	1162.67363014417	94.0058968917345	218.011972613833	234.044587208277	294.505827434696
MM_RS00345	MM_RS00345	192.002024723418	446.54908439738	512.008724537264	830.020964706677	32.001766231266	69.0035156343837	28.0016584392928	94.0048010774693
MM_RS00350	MM_RS00350	317.988112569	698.0512945417	557.009387680358	945.023997167587	71.0042643565722	135.007173072618	94.0052028588969	151.007926458513
MM_RS00355	MM_RS00355	86.0009300585559	178.002582546843	371.006191525055	474.011862861559	26.724401719117	65.0034251710178	221.011787043921	359.020066782492
MM_RS00360	MM_RS00360	71.0007724659557	216.00311127151	400.00679177195	128.003244947921	14.0008440230552	33.0016019980059	42.0022501819392	45.0025490424189
MM_RS00365	MM_RS00365	22.0002322891896	147.002112708694	294.005034415164	49.0012955272743	13.000828459832	31.0017239622004	40.0021547515632	31.0016209232919
MM_RS00370	MM_RS00370	3006.03180312885	2993.77862141831	13372.2261581443	4027.10149264072	811.045682812674	829.043198960088	1204.06593932244	704.03922637825
MM_RS00375	MM_RS00375	68.9948738494866	116.001639407731	531.008922644102	270.006797298571	19.0011512637563	25.0011847210807	60.0031922589433	127.006916121534
MM_RS00380	MM_RS00380	389.004180036544	808.011576462907	2179.02170188135	2513.06308112937	58.0035697277482	204.010763988915	178.009439744644	297.016178124973
MM_RS00385	MM_RS00385	146.997912323462	334.904485811428	316.005360606684	103.00259780841	105.005911951014	132.006772146395	34.0019031286105	120.00677023434
MM_RS00390	MM_RS00390	139.000868779184	272.376771857322	174.385061038809	60.001254073534	28.0014825199194	25.0011847210807	22.0010636014057	15.0007973498245
MM_RS00395	MM_RS00395	485.061283853845	3767.05352536629	5391.0912745799	383.009657254885	135.007588106461	681.035135316135	218.01184237366	60.0031852128193
MM_RS00400	MM_RS00400	83.0008921758718	116.001591620904	69.0010987415131	19.0005212123515	24.0013613176541	44.0023344147874	37.0021407449518	37.001956190488
MM_RS00405	MM_RS00405	98.965068929252	261.007464346146	89.0014604205746	48.0011850173983	21.0012110682759	42.0132164403737	13.0007893047978	18.0012569903012
MM_RS00410	MM_RS00410	675.007195161909	1363.01935740251	163.002734895383	132.003435748218	127.007116277345	286.0148533103	73.0040092982813	150.008224686958
MM_RS00415	MM_RS00415	103.029362482985	323.042180305785	943.051811404361	370.009381524901	33.0019108458184	88.0043677019211	64.0036569982792	128.007174694736
MM_RS00420	MM_RS00420	27.0002782293363	70.0009725449156	135.002275259299	68.0016928527066	3.00020282584562	12.0006145355637	14.0007269485296	22.0012404769952
MM_RS00425	MM_RS00425	44.0004831147793	130.00186037261	390.006619246034	61.0015378518286	4.0002088297111	11.00047330694	14.0006732128581	14.0007564735066
MM_RS00430	MM_RS00430	40.0004113906538	200.002814218332	136.002267808576	81.0020760091102	24.0012928089238	94.0049156967517	65.003551306792	119.006605856905
MM_RS00435	MM_RS00435	119.022155730814	295.196422257182	840.014245143736	220.005536806892	14.0008137517557	36.0017578203245	60.0033447989141	75.0042798026206
MM_RS00440	MM_RS00440	853.030006738162	1694.46332828235	2168.03657890777	2421.06081872603	144.00813126172	304.015483615074	231.012766884341	386.021930288932
MM_RS00445	MM_RS00445	36.0004101048486	65.7589345312902	92.0014649886841	23.0005976554925	19.0012054334501	54.0026262260337	43.0022380945249	43.0022098213525
MM_RS00450	MM_RS00450	106.001218099575	133.002011353089	299.005318123058	79.0020609904912	23.0013211698871	35.0018394565107	48.0026262058605	58.0032774809328
MM_RS00455	MM_RS00455	186.001681761301	412.005213044093	138.002119164282	86.0020308633049	33.0018241774949	140.007019422754	32.0016769420116	75.0040585828145
MM_RS00460	MM_RS00460	222.002351030459	438.006326839195	221.003643224971	177.004484162959	74.0039270787069	231.01207535119	101.00552039783	158.009087566755
MM_RS00465	MM_RS00465	496.005299583588	804.01145822188	327.00557318825	331.008413121188	105.005868933904	274.013904382982	62.0032131527426	154.008723110513
MM_RS00470	MM_RS00470	307.641920766075	570.006382992348	716.012122291263	666.016698228782	101.005792341975	207.011066873576	331.018046291905	305.016620263676
MM_RS00480	MM_RS00480	361.003830892966	1042.91820835815	1091.00503131858	1297.03262838391	30.001731918367	72.0038447801774	139.007591852878	176.009685186685
MM_RS00485	MM_RS00485	55.3517976188479	59.9956714453665	50.133372950852	0	0	0	0	36.6153767615038
MM_RS00490	MM_RS00490	799.008435871655	1344.94194774061	731.012339907945	762.019082991395	150.008567184711	367.018748880797	205.010969865241	279.015785642492
MM_RS00495	MM_RS00495	61.4630448258343	170.532198091278	128.98634911241	58.0014922150911	29.001689270297	76.0435562896479	55.0030845553647	106.006107956601
MM_RS00505	MM_RS00505	62.0006535659235	166.304116601373	102.001743612168	52.001324703512	7.00034951973157	18.000906922037	0	13.0007909538025
MM_RS00510	MM_RS00510	126.016529557558	333.004656097632	180.00267315847	119.003032665946	35.0019802096956	87.0046764140358	57.0028991735217	68.003899472628
MM_RS00515	MM_RS00515	76.0007733008622	172.965905006029	85.0014466759571	106.00273527741	16.0007652168878	51.0029045877739	16.0009818525114	25.0014824205875
MM_RS00520	MM_RS00520	54.0004278568361	135.270412185352	119.001690596369	77.0017360697544	6.00033834637787	28.0013485384552	8.00038837894911	33.0017845020464
MM_RS00525	MM_RS00525	71.0007564010756	97.0013511519841	148.002510152745	61.0015075298554	6.0003769736181	18.0008771594201	20.0010756423728	18.0010623190487
MM_RS00530	MM_RS00530	58.0006099553381	253.003598835495	276.004634873242	67.0016941009605	3.00005624902731	9.99884219672756	11.0006314717065	14.0006748371749
MM_RS00535	MM_RS00535	51.0005395839087	168.00237732371	170.002861680998	47.0012174539676	4.0002088297111	17.0008479782954	5.00026717718445	9.00049348121745
MM_RS00540	MM_RS00540	432.508054765638	579.838706166773	276.007102037608	145.003796379727	699.039520121959	247.01256325809	42.0022449817129	440.024543698517
MM_RS00545	MM_RS00545	32.0096195562447	120.034414750759	82.0013858919714	39.0009883295815	4.00027255876254	21.0010627443556	11.000628004889	20.0011524446416
MM_RS00550	MM_RS00550	152.001631869165	244.261067408395	228.003873732836	158.00394735645	36.0021742142628	81.0041704370174	56.0031435377096	91.0053566580401
MM_RS00555	MM_RS00555	175.681686489442	487.076583301502	734.012122779642	266.006695731509	26.0014816647725	107.005522647854	80.0043164367614	97.005375846106
MM_RS00560	MM_RS00560	215.002229683929	483.006185874409	739.01244103206	353.008809300884	140.007863482636	233.01202166594	243.013355067275	315.017464420624
MM_RS00565	MM_RS00565	6.53876208818215	0	14.5617013203032	4.32415249512906	1.85888720977411	0	19.6825513823911	17.7056225280219
MM_RS00570	MM_RS00570	71.4620835296629	159.007989926819	644.538874973531	370.685201996292	11.1415158586395	32.0013277129771	51.3213434180179	51.2982005995248
MM_RS00575	MM_RS00575	776.008223805525	711.010146358774	702.011909892225	136.003497463543	213.012028321099	302.017578665697	107.005799755322	129.007414428785
MM_RS00580	MM_RS00580	153.001394152345	256.003658601772	225.003810573532	33.0008329467916	54.0030900495685	105.005453781152	20.0011189775918	49.0027209206476
MM_RS00585	MM_RS00585	8.00007840773042	3.00004024639689	5.00007760967157	2.00004631407197	0	0	0	1.00006480902025
MM_RS00590	MM_RS00590	21.0002367563083	40.7991843294102	237.004043416427	286.007195769738	2.00015221164413	11.0006658885789	11.00058466967	34.0017937899882
MM_RS00595	MM_RS00595	5.00004121645408	3.00003302989345	2.00003304436205	3.00006405343768	3.00017931460532	8.00037314771798	2.00011301754124	9.00048707381204
MM_RS00600	MM_RS00600	762.365362288187	1366.0193797704	2162.03655789496	1189.02977084975	88.005255442553	178.009108899683	258.013508303953	195.010765356419
MM_RS00605	MM_RS00605	734.007756471708	1208.93236141921	915.015265134676	444.005828117449	205.01168235686	421.021646471867	232.012558921737	234.013056581495
MM_RS00610	MM_RS00610	59.0007409102153	115.001644824661	95.0016194948283	64.0016130654851	36.0020502166475	73.0037781449337	57.0030790077468	78.004358477736
MM_RS00615	MM_RS00615	321.135122169602	622.002498744805	259.004593679678	379.009439597983	83.0046199972369	199.957209361087	54.0027464942096	81.0043303892756
MM_RS00620	MM_RS00620	56.0006046783354	119.010545277496	88.0014837067557	61.0015395845128	35.0019451587173	52.0026483979244	25.0013549534186	33.0019706105547
MM_RS00625	MM_RS00625	447.004741797242	901.85221823228	1013.01713752135	343.008641584268	61.0034618744681	137.007073868072	66.0035461530128	96.0054145128805
MM_RS00630	MM_RS00630	59.0006549186196	88.0012307209838	44.0007410616049	30.0007422602654	80.0044617817273	111.00550806669	57.0031366505217	66.0037256174642
MM_RS00635	MM_RS00635	717.12246089296	2091.70753467065	773.013045989303	1210.03048102719	95.0053086221954	213.182154663424	108.005792868134	125.340165977249
MM_RS00640	MM_RS00640	580.966320296844	735.010569083972	2042.03450341943	1097.02752663959	144.008091431063	328.016772211435	518.027716997938	760.042304603258
MM_RS00645	MM_RS00645	798.008430452694	2126.07252886374	3243.13847696071	1494.03764723878	288.016338998301	1034.05336186295	589.031981014413	1454.06025890249
MM_RS00650	MM_RS00650	2256.02383143472	3591.72107540682	4517.0763199649	2716.06812454938	767.043882772453	1668.08585287666	1490.08032603174	1607.08930835482
MM_RS00655	MM_RS00655	295.003147927697	534.924947912722	272.004546701972	119.002920041474	80.0044394765593	154.007781786994	65.0035998422373	67.0035843819654
MM_RS00660	MM_RS00660	758.980689160739	1163.47675872279	1907.03227725006	1216.03061128606	95.0054328938457	111.005672636454	158.008494107928	118.006654989876
MM_RS00665	MM_RS00665	63.8659736688625	159.093720186933	71.0011598502657	45.0010588108462	24.0013676905592	27.0012448340721	14.0006264108215	30.0017286669624
MM_RS00670	MM_RS00670	123.001784309503	277.005023433452	129.002692842223	94.0027300348773	6.00036084485733	50.0027723766395	9.00052497987146	11.000650505342
MM_RS00675	MM_RS00675	80.2244561069298	309.004372577539	134.002272416974	69.0017409859519	19.0010779753472	47.0024482192939	32.0017071605265	47.0026726598402
MM_RS00680	MM_RS00680	6220.06505747971	12203.8073819161	2386.04028644888	1712.04294136737	1507.08525343177	2652.1370466328	435.023442023646	313.017669441769
MM_RS00685	MM_RS00685	4369.04634545932	7099.27194637793	1443.02443420268	550.013717263968	1649.09351766935	2109.10870273375	557.029850902149	256.014349389472
MM_RS00690	MM_RS00690	111.564407430093	321.96171322278	270.004513305271	201.005173268801	38.0021320523001	70.997603965825	52.0030566814833	79.0045542495737
MM_RS00695	MM_RS00695	256.002703338505	336.004742181292	85.0014260898616	45.0011055933192	54.0031489989411	106.005393674426	54.0029042344066	67.0037288154752
MM_RS00700	MM_RS00700	853.597422985218	3663.02575607272	1326.08715070035	3280.21369260252	2493.37940942081	4967.90230654057	2761.4125999854	5457.76190076273
MM_RS00705	MM_RS00705	14184.4958811614	20657.6483491656	76058.6207744106	18140.6843421661	96682.3862135324	135978.08570422	129570.621007959	134271.501791593
MM_RS00710	MM_RS00710	1526.3718580265	5317.76070456816	3265.5382448219	5297.69294204534	1910.22295805767	6033.58021770131	1726.64717076836	5941.06140454258
MM_RS00715	MM_RS00715	859.450050478401	3666.32778833428	1287.99808207705	3277.64289388934	2498.29632713078	4757.70347094855	2770.29356839166	5458.35788453431
MM_RS00720	MM_RS00720	14164.4141993036	20653.1687790058	75692.9391328754	18107.2370541535	95079.1967986871	132863.281656084	128795.654570201	133324.235701988
MM_RS00725	MM_RS00725	1525.65314547284	5308.93497219337	3262.62300129868	4944.47655588472	1910.58768564644	6038.07890868078	1717.65841275304	5953.56666639474
MM_RS00730	MM_RS00730	25923.090207183	60525.4297059297	2178.02134865946	1106.0199586798	6358.31527234697	16147.7189891955	696.032592209298	454.022106869924
MM_RS00740	MM_RS00740	817.00865482638	1913.61340849231	745.012610106406	881.022167637866	347.019635915315	822.042394187651	548.029573138724	746.04172605509
MM_RS00745	MM_RS00745	52.0005734253501	91.0012994905759	139.002447358497	111.002762823482	29.0018422200204	35.0018179270507	62.0032547545529	47.0023314618386
MM_RS00750	MM_RS00750	77.0008238250637	107.001575766873	223.003756590736	144.003659879588	22.0013716150911	45.0025474238401	32.0018458332272	66.0038533050599
MM_RS00755	MM_RS00755	144.001525184774	362.014393210995	259.004344271214	108.002672136955	26.0015023767142	83.0042778200474	113.006132848487	94.0053788115087
MM_RS00760	MM_RS00760	337.003570465214	670.009830044975	1281.02172194394	615.015426856568	31.0016566676919	72.0038027623653	41.00209932893	56.0032268449965
MM_RS00765	MM_RS00765	91.0009695109625	198.002801845802	75.0012583145838	68.0016928527066	5.00030883392746	14.0007236693359	8.00043372376665	7.00036567731765
MM_RS00770	MM_RS00770	341.003564336459	505.213969586603	1734.01671017181	1668.04192462538	78.004358960098	136.007288040109	231.012522473706	275.015067428813
MM_RS00775	MM_RS00775	221.002312554917	517.001587051972	953.016076237352	791.019942589754	57.0032482650781	153.007980202351	107.005912426892	323.01784166891
MM_RS00780	MM_RS00780	413.231842313789	933.293141550981	599.340274293836	1534.78587869387	1153.35211602819	2688.18832304465	1324.03771154099	2267.0086380881
MM_RS00785	MM_RS00785	157.001683679171	236.003322952279	255.004265601218	69.0016595497952	58.0031937263447	89.004643737692	119.006318601907	129.006981128255
MM_RS00790	MM_RS00790	198.901510718137	379.005413686163	288.116398430801	704.017657484644	29.0016637786764	60.0029973959048	28.0016029702125	38.0022817473471
MM_RS00795	MM_RS00795	163.001710014139	264.003735794402	236.003970898087	146.003607135239	37.0019412341854	48.0025351749102	28.0014712311468	50.0025796851487
MM_RS00800	MM_RS00800	31.0001084317893	58.0004032469783	15.0001479512234	12.0002211517311	5.00023468411396	18.0007863122416	5.00024313942738	11.0005407930897
MM_RS00805	MM_RS00805	151.001599881363	308.999407595475	346.005803757777	264.006580405492	36.00199099324	107.005477128558	67.0036918057957	101.005723556434
MM_RS00815	MM_RS00815	151.047894231631	282.175792461301	234.003988174852	69.9531171540868	30.0020967671865	66.0038220079986	50.0031397922095	52.0029209994544
MM_RS00820	MM_RS00820	5.00005337200737	24.0003467275217	6.00010488610805	3.00007764114706	0	3.00016485089601	0	3.00016160088247
MM_RS00825	MM_RS00825	871.247844883502	667.392986695278	1840.3459851817	172.004401170993	35.0020726168202	68.470155533034	53.0028903206895	45.0022036579388
MM_RS00830	MM_RS00830	77.0008343290237	187.021362002362	120.002037056521	22.0005885076413	28.0015382828395	90.0046851740119	125.006752232779	178.010080925211
MM_RS00835	MM_RS00835	549.055737636843	830.6086752989	1240.02720957724	999.024878406466	108.006833321914	183.009921838073	253.014371309279	232.014044474128
MM_RS00840	MM_RS00840	167.001926322186	420.064097799988	252.004323583168	297.007340579548	17.0015407490494	57.0032197338955	25.0015438949734	46.0023868745273
MM_RS00845	MM_RS00845	403.458438793058	716.560212325347	2010.03429290734	951.024176807955	66.0044207447202	149.006758759542	196.009674590874	259.014773444881
MM_RS00850	MM_RS00850	3.00006738192308	13.0003358738957	75.0021550195661	59.0021805742767	1.00006417415041	8.00050252523021	37.002432996513	40.0027132635195
MM_RS00855	MM_RS00855	18.6198592976212	22.2906786205754	33.0005949889624	20.0005442216762	0	2.00013714564703	13.0006696995934	40.0023802458971
MM_RS00860	MM_RS00860	20.3805516171113	35.7100839468665	20.0003783062924	20.0004827113876	19.0010285853323	28.0014053208597	15.0009055360789	24.0013117634347
MM_RS00865	MM_RS00865	123.001316542006	299.584413706446	296.004996552304	135.003405146851	24.0014123008952	69.5803414116486	45.0023768601199	117.006632952711
MM_RS00870	MM_RS00870	89.0007642657473	206.716534759104	86.0012696781517	51.001183892455	172.009381463755	501.024833895412	59.0030524997502	167.008994371614
MM_RS00880	MM_RS00880	98.0009981754917	166.002397501627	182.00324100188	80.0018788650249	11.0007622824073	27.0013603830555	13.0006488986883	31.0020793426928
MM_RS00885	MM_RS00885	188.002050933273	257.078856667683	420.007054479398	223.005533928472	30.0019294784265	50.0019159999387	46.0019556882385	86.0051962344754
MM_RS00890	MM_RS00890	231.002528938031	326.446556104147	597.010181506269	422.010441127733	37.0023140491363	86.0045054227951	91.004630694665	162.008926619939
MM_RS00895	MM_RS00895	1.00001283352136	2.00001583534397	3.000041781436	1.00002474200885	2.00008529614012	6.00031164463726	1.00009711733763	4.00026188751742
MM_RS00900	MM_RS00900	215.002268919309	190.676678202613	547.009154187929	643.016071984001	31.0019322958394	44.0022521299053	40.0021651520157	51.0024928738709
MM_RS00905	MM_RS00905	25.1537626864015	38.9522754099313	101.853783426236	34.9519566274657	16.0007333523621	22.841957634224	11.5013993950105	32.8001007082815
MM_RS00910	MM_RS00910	185.381320007149	345.908319670078	389.27859989717	136.018194957146	64.4293938826349	172.009035355981	96.6555831185226	153.744688188303
MM_RS00915	MM_RS00915	105.684500366004	180.673713117083	283.887609031814	76.0021472260368	40.5756258616587	66.0339330226224	93.3543668056616	90.0050080755491
MM_RS00930	MM_RS00930	156.535183968141	311.587084359227	229.649328262153	95.0023452927877	32.5370424665565	55.5430359846196	56.0021572281256	61.0032512080085
MM_RS00940	MM_RS00940	44.0004568548792	186.002793404076	169.002831126622	44.0011726835722	9.00047305330256	21.0011870470499	20.0009612373947	17.0009481793563
MM_RS00945	MM_RS00945	561.794894823579	638.464316771135	768.200862532701	201.445463510181	2412.60593758549	2512.84656110037	7116.85113688103	1951.89980388204
MM_RS00950	MM_RS00950	38771.4968888915	70295.3869556032	95166.3351433044	33874.9350807668	11771.5970745276	33131.6492653981	10183.0500681067	19414.0522821501
MM_RS00955	MM_RS00955	615.919667613993	1874.76226882976	1491.81485511903	1247.85542796707	1763.85128089875	4386.60794159589	2499.78232477075	3298.71898331662
MM_RS00960	MM_RS00960	613594.892709226	510696.179990312	294832.692313614	489442.409588066	19806.1003259819	8845.48443132383	84601.4139852252	28414.5120036045
